"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-16","46","52","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-17","47","49","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-18","47","52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-19","45","47","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-20","44","50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-21","47","53","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-22","51","55","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-23","45","46","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-24","44","50","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-25","44","55","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-26","49","56","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-27","52","58","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-28","53","56","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-29","47","49","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-30","42","46","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-31","40","45","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-01","41","45","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-02","41","50","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-03","43","47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-04","44","49","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-05","46","52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-06","46","48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-07","43","52","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-08","46","59","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-09","48","63","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-10","52","56","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-11","50","55","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-12","52","57","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-13","48","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-14","48","53","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-15","52","54","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-16","51","54","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-17","52","63","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-18","49","51","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-19","47","50","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-20","43","51","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-21","42","50","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-22","45","51","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-23","44","58","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-24","51","57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-25","49","62","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-26","52","57","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-27","50","56","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-28","49","50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-02-29","45","53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-01","49","57","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-02","47","54","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-03","51","58","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-04","49","55","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-05","52","64","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-06","53","59","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-07","45","51","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-08","44","53","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-09","46","55","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-10","50","55","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-11","45","60","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-12","47","50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-13","44","54","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-14","42","47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-15","42","50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-16","45","53","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-17","44","57","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-18","53","63","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-19","55","61","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-20","52","54","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-21","50","55","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-22","48","55","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-23","48","51","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-24","47","52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-25","47","56","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-26","49","58","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-27","50","55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-28","44","55","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-29","49","63","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-30","54","68","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-03-31","58","71","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-01","59","71","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-02","54","62","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-03","54","68","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-04","54","58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-05","49","56","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-06","53","69","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-07","59","78","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-08","63","76","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-09","56","64","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-10","53","58","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-11","52","58","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-12","52","57","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-13","48","58","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-14","51","59","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-15","51","59","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-16","53","67","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-17","60","80","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-18","70","89","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-19","71","84","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-20","67","81","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-21","62","72","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-22","60","62","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-23","56","64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-24","52","55","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-25","48","59","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-26","51","59","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-27","53","63","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-28","55","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-29","53","61","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-04-30","55","67","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-01","61","79","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-02","71","87","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-03","67","72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-04","58","60","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-05","57","68","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-06","63","77","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-07","67","82","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-08","60","66","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-09","54","67","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-10","60","75","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-11","65","80","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-12","64","76","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-13","65","84","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-14","61","58","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-15","54","56","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-16","54","59","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-17","58","69","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-18","60","65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-19","54","63","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-20","54","66","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-21","56","58","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-22","56","66","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-23","58","66","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-24","59","66","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-25","59","65","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-26","55","62","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-27","55","64","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-28","55","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-29","56","64","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-30","58","72","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-05-31","65","80","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-01","67","74","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-02","63","70","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-03","65","82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-04","71","85","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-05","76","93","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-06","77","88","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-07","72","84","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-08","65","67","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-09","58","64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-10","56","65","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-11","55","67","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-12","60","70","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-13","59","65","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-14","54","60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-15","53","66","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-16","58","70","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-17","60","69","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-18","56","66","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-19","58","72","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-20","62","75","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-21","62","71","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-22","63","75","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-23","61","68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-24","58","69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-25","61","72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-26","65","80","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-27","71","85","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-28","65","76","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-29","63","72","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-06-30","62","73","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-01","63","75","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-02","67","75","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-03","62","71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-04","62","69","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-05","60","67","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-06","62","76","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-07","65","68","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-08","62","72","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-09","62","71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-10","63","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-11","63","73","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-12","65","76","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-13","65","74","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-14","66","76","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-15","65","76","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-16","64","73","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-17","66","79","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-18","65","71","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-19","66","77","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-20","68","80","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-21","70","84","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-22","67","73","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-23","63","73","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-24","67","81","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-25","72","86","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-26","67","78","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-27","68","84","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-28","74","88","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-29","76","89","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-30","69","75","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-07-31","63","72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-01","61","77","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-02","63","71","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-03","63","76","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-04","68","82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-05","68","79","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-06","62","71","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-07","62","69","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-08","61","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-09","63","71","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-10","64","76","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-11","69","81","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-12","74","90","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-13","77","91","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-14","73","85","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-15","71","83","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-16","67","83","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-17","69","80","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-18","73","87","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-19","81","95","69"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-20","78","91","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-21","69","73","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-22","62","72","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-23","66","80","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-24","71","85","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-25","76","91","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-26","77","92","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-27","72","73","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-28","62","70","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-29","62","79","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-30","64","71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-08-31","63","69","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-01","62","66","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-02","60","69","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-03","60","69","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-04","59","70","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-05","59","64","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-06","59","65","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-07","61","66","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-08","61","70","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-09","61","73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-10","64","77","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-11","62","70","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-12","62","75","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-13","65","77","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-14","64","78","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-15","61","72","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-16","61","74","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-17","62","67","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-18","59","68","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-19","61","68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-20","58","67","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-21","58","68","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-22","57","65","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-23","56","63","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-24","58","66","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-25","64","76","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-26","64","77","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-27","66","69","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-28","58","67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-29","57","66","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-09-30","55","65","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-01","56","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-02","56","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-03","55","60","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-04","55","60","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-05","56","65","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-06","57","62","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-07","56","63","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-08","57","65","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-09","56","56","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-10","51","60","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-11","51","62","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-12","54","66","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-13","55","59","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-14","54","57","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-15","52","62","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-16","54","60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-17","53","59","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-18","53","58","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-19","51","58","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-20","53","60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-21","53","57","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-22","51","62","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-23","55","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-24","56","63","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-25","55","63","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-10-26","55","58","52"
